"Typ";"Nazwa";"Adres";"Kod pocztowy";"Miasto";"Długość geograficzna";"Szerokość geograficzna";"Godziny odbioru";"Uwagi"
"POCZTA_POLSKA";"UP Sławków";"Generała Władysława Sikorskiego 8";"41-260";"Sławków";"19.382200241088867";"50.29570007324219";"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]";
"POCZTA_POLSKA";"UP Raciąż k. Sierpca";"Jana Kilińskiego 22";"09-140";"Raciąż";"20.121503829956055";"52.78071594238281";"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""}]";
"POCZTA_POLSKA";"FUP Rawicz 1";"Adama Mickiewicza 12";"63-940";"Bojanowo";"16.74488639831543";"51.705135345458984";"[{""day"":""MONDAY"",""from"":""10:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""17:00""}]";
"POCZTA_POLSKA";"FUP Warszawa 86";"Szamocka 8";"01-748";"Warszawa";"20.958717346191406";"52.25733184814453";"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""13:00"",""to"":""20:00""},{""day"":""WEDNESDAY"",""from"":""10:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""13:00"",""to"":""20:00""},{""day"":""FRIDAY"",""from"":""10:00"",""to"":""17:00""}]";
"POCZTA_POLSKA";"FUP Jaworzno 1";"Gliniana 12";"43-600";"Jaworzno";"19.26460075378418";"50.21049880981445";"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""16:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""16:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""16:00""},{""day"":""THURSDAY"",""from"":""11:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""13:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"FUP Sosnowiec 8";"Kalinowa";"41-208";"Sosnowiec";"19.173799514770508";"50.2598991394043";"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""THURSDAY"",""from"":""13:00"",""to"":""20:00""},{""day"":""FRIDAY"",""from"":""13:00"",""to"":""20:00""}]";
"RUCH";"PACZKA w RUCHu: GD-449090-79-41";"SIKORSKIEGO 2";"82-100";"Nowy Dwór Gdański";"19.117541";"54.212631";"[{""day"":""MONDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""TUESDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""WEDNESDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""FRIDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""SATURDAY"",""from"":""07:00"",""to"":""14:00""}]";
"PACZKOMAT";"Paczkomat CZZ01C";"Wodzisławska 12A";"44-352";"Czyżowice";"18.42036";"49.98705";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy sklepie Mrówka"
"PACZKOMAT";"Paczkomat KOO02A";"Tuwima 26";"62-600";"Koło";"18.6305";"52.20269";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Parking sklepu KIK"
"PACZKOMAT";"Paczkomat CZZ01C";"Wodzisławska 12A";"44-352";"Czyżowice";"18.42036";"49.98705";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy sklepie Mrówka"
"POCZTA_POLSKA_RUCH";"Kiosk/Salonik RUCH";"Romualda Traugutta 1";"59-220";"Legnica";"16.160400390625";"51.20180130004883";"[{""day"":""SATURDAY"",""from"":""07:00"",""to"":""12:00""},{""day"":""WORKING"",""from"":""06:00"",""to"":""16:00""}]";
"POCZTA_POLSKA";"UP Tarczyn k. Warszawy";"Rynek 15";"05-555";"Tarczyn";"20.834447860717773";"51.980289459228516";"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]";
"POCZTA_POLSKA";"FUP Legnica 2";"Gwarna 12";"59-216";"Kunice";"16.249366760253906";"51.224151611328125";"[{""day"":""MONDAY"",""from"":""10:40"",""to"":""18:00""},{""day"":""TUESDAY"",""from"":""10:40"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""10:40"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""10:40"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""12:30"",""to"":""20:00""}]";
"PACZKOMAT";"Paczkomat KWK01ML";"1 Maja 15B";"28-500";"Kazimierza Wielka";"20.49048";"50.26659";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy markecie Tesco"
"PACZKOMAT";"Paczkomat GDA08N";"Dąbrowszczaków 20";"80-365";"Gdańsk";"18.60249";"54.41142";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"przy Biedronce"
"POCZTA_POLSKA";"UP Łódź 30";"Pomorska 115";"90-234";"Łódź";"19.47942543029785";"51.77872085571289";"[{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"FUP Legnica 2";"Wrocławska 56";"59-203";"Legnica";"16.17485809326172";"51.20927810668945";"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""20:00""}]";
"PACZKOMAT";"Paczkomat DBE01A";"Niepodległości 6";"08-530";"Dęblin";"21.86822";"51.56292";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy markecie Intermarche"
"RUCH";"PACZKA w RUCHu: GD-883710-58-58";"Gdańska 29";"83-022";"Suchy Dąb";"18.767569";"54.205887";"[{""day"":""MONDAY"",""from"":""07:00"",""to"":""18:00""},{""day"":""TUESDAY"",""from"":""07:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""07:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""07:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""07:00"",""to"":""18:00""},{""day"":""SATURDAY"",""from"":""07:00"",""to"":""18:00""}]";
"PACZKOMAT";"Paczkomat KAL03A";"Wojska Polskiego 2";"62-800";"Kalisz";"18.05003";"51.74202";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy markecie Tesco"
"POCZTA_POLSKA";"FUP Siemiatycze";"Henryka Sienkiewicza 6";"17-312";"Drohiczyn";"22.660112380981445";"52.399662017822266";"[{""day"":""MONDAY"",""from"":""08:30"",""to"":""14:30""},{""day"":""TUESDAY"",""from"":""08:30"",""to"":""14:30""},{""day"":""WEDNESDAY"",""from"":""08:30"",""to"":""14:30""},{""day"":""THURSDAY"",""from"":""08:30"",""to"":""14:30""},{""day"":""FRIDAY"",""from"":""12:00"",""to"":""18:30""},{""day"":""FRIDAY"",""from"":""19:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"FUP Choszczno 1";"Środkowa 12";"73-210";"Recz";"15.545966148376465";"53.259254455566406";"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""16:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""16:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""16:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""16:00""}]";
"POCZTA_POLSKA";"FUP Rzeszów 2";"20B/28";"35-001";"Krasne";"22.06786346435547";"50.038265228271484";"[{""day"":""SATURDAY"",""from"":""10:00"",""to"":""13:30""},{""day"":""SATURDAY"",""from"":""14:00"",""to"":""17:30""},{""day"":""WORKING"",""from"":""09:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""14:30"",""to"":""20:00""}]";
"RUCH";"PACZKA w RUCHu: KT-455543-58-32";"KRAKOWSKA 1";"32-660";"Chełmek";"19.26359";"50.10062";"[{""day"":""MONDAY"",""from"":""06:00"",""to"":""16:00""},{""day"":""TUESDAY"",""from"":""06:00"",""to"":""16:00""},{""day"":""WEDNESDAY"",""from"":""06:00"",""to"":""16:00""},{""day"":""THURSDAY"",""from"":""06:00"",""to"":""16:00""},{""day"":""FRIDAY"",""from"":""06:00"",""to"":""16:00""},{""day"":""SATURDAY"",""from"":""07:00"",""to"":""14:00""}]";
"PACZKOMAT";"Paczkomat MUG01N";"Poznańska 16";"62-095";"Murowana Goślina";"17.00813";"52.57391";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy Urzędzie Gminy"
"RUCH";"PACZKA w RUCHu: LD-456319-10-47";"Plac Piłsudskiego 10";"99-300";"Kutno";"19.357387";"52.232609";"[{""day"":""MONDAY"",""from"":""06:00"",""to"":""18:00""},{""day"":""TUESDAY"",""from"":""06:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""06:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""06:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""06:00"",""to"":""18:00""},{""day"":""SATURDAY"",""from"":""06:00"",""to"":""14:00""}]";
"POCZTA_POLSKA";"FUP Głogów 2";"Szkolna 1";"67-210";"Kotla";"16.034582138061523";"51.74531173706055";"[{""day"":""MONDAY"",""from"":""14:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""07:30"",""to"":""13:30""},{""day"":""WEDNESDAY"",""from"":""07:30"",""to"":""13:30""},{""day"":""THURSDAY"",""from"":""07:30"",""to"":""13:30""},{""day"":""FRIDAY"",""from"":""07:30"",""to"":""13:30""}]";
"POCZTA_POLSKA";"FUP Kraków 49";"Łąkowa 27";"31-446";"Kraków";"19.9840030670166";"50.07305145263672";"[{""day"":""WORKING"",""from"":""09:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"FUP Słupsk 1";"Księdza Antoniego Kani 18";"76-248";"Dębnica Kaszubska";"17.161191940307617";"54.37606430053711";"[{""day"":""MONDAY"",""from"":""10:00"",""to"":""17:00""},{""day"":""TUESDAY"",""from"":""10:00"",""to"":""17:00""},{""day"":""WEDNESDAY"",""from"":""10:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""10:00"",""to"":""17:00""},{""day"":""FRIDAY"",""from"":""13:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Chodel";"Rynek 30";"24-350";"Chodel";"22.13242530822754";"51.10987091064453";"[{""day"":""MONDAY"",""from"":""08:30"",""to"":""15:30""},{""day"":""TUESDAY"",""from"":""08:30"",""to"":""15:30""},{""day"":""WEDNESDAY"",""from"":""08:30"",""to"":""15:30""},{""day"":""THURSDAY"",""from"":""08:30"",""to"":""15:30""},{""day"":""FRIDAY"",""from"":""08:30"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Błaszki";"Sieradzka 57";"98-235";"Błaszki";"18.443119049072266";"51.65119552612305";"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]";
"POCZTA_POLSKA";"UP Bełchatów 1";"Tadeusza Kościuszki 21";"97-400";"Bełchatów";"19.369571685791016";"51.364662170410156";"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]";
